Frequency_Hz,Magnitude_dBFS,Phase_rad
554.0,-15.327265800051695,2.4796101045393475
555.0,-18.13591501387788,0.35151876942755966
556.0,-21.09104025472198,-0.8411945152474996
557.0,-7.55032164974909,-0.25343972945438337
558.0,-20.167224444757363,-0.11409285016153306
559.0,-9.134199264193452,-0.6655683507295148
560.0,-7.849130198294655,0.569168319062549
561.0,-16.92684125495339,-2.3041993704439747
562.0,-8.491250199488343,-2.657847832130296
563.0,-8.460903580633449,-1.4976381714884146
564.0,-9.91873519969165,1.9000135499679522
565.0,-6.452966933532163,-2.3913672966778763
566.0,-7.088528321602086,2.9896612703971024
567.0,-10.888547811246251,-2.4157450615909264
568.0,-24.435114054572892,-2.0096612122323676
569.0,-6.781709961698423,-0.01632279593909705
570.0,-13.032327028119717,2.5129961687682347
571.0,-11.71966847338983,1.4442060192938546
572.0,-15.108310213469094,0.4307554217448661
573.0,-11.17935906535559,0.5165693132694357
574.0,-5.112286842116587,-2.4098392567355527
575.0,-4.520477966314779,2.2826641882600347
576.0,-16.868471547686514,1.3052015640155372
577.0,-12.742335145129392,-1.6381485563381355
578.0,-8.058502181569814,1.8704857832504096
579.0,-7.722899880849247,-1.2909351755557985
580.0,-10.775442857022888,-1.236403922484363
581.0,-13.81998908838137,-0.0785684016133227
582.0,-7.196358361915831,0.16194578394144468
583.0,-21.763642614221418,-3.038620656222052
584.0,-15.185937229177393,0.8804560525662778
585.0,-17.038595675864325,-2.2309227472600317
586.0,-19.601765012527185,1.560147819859413
587.0,-8.303349194298073,0.09274798148343542
588.0,-10.743670203616489,0.42379853110777777
589.0,-6.715730714176936,-1.5512066093814574
590.0,-10.837831775753465,2.401044920598571
591.0,-11.5392356393032,-2.966536026672922
592.0,-7.882536194280114,0.7818906730406475
593.0,-16.83032764008741,1.7264290007524634
594.0,-6.112745001692236,-1.9818174471028498
595.0,-5.939136594432463,-2.478173871438032
596.0,-6.890164846200205,-1.221540422596795
597.0,-8.447852757601694,-2.6419370592748845
598.0,-8.981779140568985,1.2606219767300901
599.0,-7.3869384896863135,-0.22075436566985063
600.0,-17.652184138901724,1.13819469791442
601.0,-10.806205246083927,-0.16971902058555802
602.0,-14.599585910029404,-1.639120920824941
603.0,-16.330023685362544,-0.5875897729797009
604.0,-11.242371245182458,0.4208806261646946
605.0,-12.412296946952443,2.8639224471265567
606.0,-4.838308185035802,-2.5523582614033136
607.0,-11.087417811690052,1.7934028266806874
608.0,-5.326002937180987,-0.29725424664595995
609.0,-11.851886243303762,1.765550773816599
610.0,-6.742632690110938,-1.1506053156960392
611.0,-8.942133195603523,1.7614791409504051
612.0,-26.441542948562734,-1.677378551395602
613.0,-25.03948428217487,2.9442005519414893
614.0,-5.9200482091001465,2.2806669366487404
615.0,-9.66601357119198,-2.064521817269926
616.0,-9.14514827257295,1.8720584802624993
617.0,-11.546162176890446,-2.1252229554889803
